instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
16130,2012-11-09,4,1,11,19,0,5,1,1,0.34,0.3485,0.71,0.0896
16131,2012-11-09,4,1,11,20,0,5,1,1,0.36,0.3485,0.66,0.1343
16132,2012-11-09,4,1,11,21,0,5,1,1,0.34,0.3636,0.76,0.0
16133,2012-11-09,4,1,11,22,0,5,1,1,0.34,0.3485,0.71,0.1045
16134,2012-11-09,4,1,11,23,0,5,1,1,0.32,0.3333,0.81,0.0896
16135,2012-11-10,4,1,11,0,0,6,0,1,0.32,0.3333,0.76,0.0896
16136,2012-11-10,4,1,11,1,0,6,0,1,0.3,0.3182,0.81,0.0896
16137,2012-11-10,4,1,11,2,0,6,0,1,0.32,0.3485,0.81,0.0
16138,2012-11-10,4,1,11,3,0,6,0,1,0.3,0.3333,0.81,0.0
16139,2012-11-10,4,1,11,4,0,6,0,1,0.26,0.2727,0.87,0.1045
16140,2012-11-10,4,1,11,5,0,6,0,1,0.28,0.3182,0.87,0.0
16141,2012-11-10,4,1,11,6,0,6,0,1,0.24,0.2576,0.93,0.0896
16142,2012-11-10,4,1,11,7,0,6,0,1,0.26,0.2727,0.87,0.1045
16143,2012-11-10,4,1,11,8,0,6,0,1,0.32,0.3485,0.76,0.0
16144,2012-11-10,4,1,11,9,0,6,0,1,0.36,0.3485,0.66,0.194
16145,2012-11-10,4,1,11,10,0,6,0,1,0.4,0.4091,0.58,0.0
16146,2012-11-10,4,1,11,11,0,6,0,1,0.4,0.4091,0.58,0.1045
16147,2012-11-10,4,1,11,12,0,6,0,1,0.48,0.4697,0.48,0.0
16148,2012-11-10,4,1,11,13,0,6,0,1,0.52,0.5,0.39,0.0
16149,2012-11-10,4,1,11,14,0,6,0,1,0.54,0.5152,0.37,0.0
16150,2012-11-10,4,1,11,15,0,6,0,1,0.52,0.5,0.45,0.0
16151,2012-11-10,4,1,11,16,0,6,0,1,0.54,0.5152,0.37,0.0
16152,2012-11-10,4,1,11,17,0,6,0,1,0.5,0.4848,0.45,0.194
16153,2012-11-10,4,1,11,18,0,6,0,1,0.44,0.4394,0.54,0.1343
16154,2012-11-10,4,1,11,19,0,6,0,1,0.46,0.4545,0.51,0.0896
16155,2012-11-10,4,1,11,20,0,6,0,1,0.44,0.4394,0.54,0.0
16156,2012-11-10,4,1,11,21,0,6,0,1,0.4,0.4091,0.66,0.0
16157,2012-11-10,4,1,11,22,0,6,0,1,0.38,0.3939,0.71,0.0896
16158,2012-11-10,4,1,11,23,0,6,0,1,0.36,0.3636,0.71,0.1045
16159,2012-11-11,4,1,11,0,0,0,0,1,0.34,0.3485,0.81,0.0896
16160,2012-11-11,4,1,11,1,0,0,0,1,0.34,0.3485,0.76,0.0896
16161,2012-11-11,4,1,11,2,0,0,0,1,0.32,0.3333,0.87,0.1045
16162,2012-11-11,4,1,11,3,0,0,0,1,0.34,0.3636,0.81,0.0
16163,2012-11-11,4,1,11,4,0,0,0,1,0.32,0.3333,0.81,0.1045
16164,2012-11-11,4,1,11,5,0,0,0,1,0.3,0.303,0.87,0.1343
16165,2012-11-11,4,1,11,6,0,0,0,1,0.3,0.3182,0.87,0.0896
16166,2012-11-11,4,1,11,7,0,0,0,1,0.3,0.3182,0.89,0.0896
16167,2012-11-11,4,1,11,8,0,0,0,1,0.32,0.3333,0.87,0.1045
16168,2012-11-11,4,1,11,9,0,0,0,1,0.36,0.3788,0.77,0.0
16169,2012-11-11,4,1,11,10,0,0,0,1,0.4,0.4091,0.69,0.1045
16170,2012-11-11,4,1,11,11,0,0,0,1,0.46,0.4545,0.59,0.1343
16171,2012-11-11,4,1,11,12,0,0,0,1,0.5,0.4848,0.48,0.0896
16172,2012-11-11,4,1,11,13,0,0,0,1,0.54,0.5152,0.45,0.1045
16173,2012-11-11,4,1,11,14,0,0,0,1,0.6,0.6212,0.33,0.1642
16174,2012-11-11,4,1,11,15,0,0,0,1,0.56,0.5303,0.37,0.2239
16175,2012-11-11,4,1,11,16,0,0,0,1,0.54,0.5152,0.42,0.2239
16176,2012-11-11,4,1,11,17,0,0,0,1,0.54,0.5152,0.45,0.1642
16177,2012-11-11,4,1,11,18,0,0,0,1,0.52,0.5,0.45,0.1343
16178,2012-11-11,4,1,11,19,0,0,0,1,0.48,0.4697,0.55,0.1343
16179,2012-11-11,4,1,11,20,0,0,0,1,0.44,0.4394,0.62,0.1642
16180,2012-11-11,4,1,11,21,0,0,0,1,0.44,0.4394,0.67,0.2239
16181,2012-11-11,4,1,11,22,0,0,0,1,0.42,0.4242,0.71,0.194
16182,2012-11-11,4,1,11,23,0,0,0,1,0.42,0.4242,0.71,0.194
16183,2012-11-12,4,1,11,0,1,1,0,1,0.42,0.4242,0.71,0.1045
16184,2012-11-12,4,1,11,1,1,1,0,1,0.4,0.4091,0.76,0.1642
16185,2012-11-12,4,1,11,2,1,1,0,1,0.4,0.4091,0.76,0.1343
16186,2012-11-12,4,1,11,3,1,1,0,1,0.4,0.4091,0.76,0.1343
16187,2012-11-12,4,1,11,4,1,1,0,1,0.4,0.4091,0.76,0.0896
16188,2012-11-12,4,1,11,5,1,1,0,1,0.38,0.3939,0.87,0.0
16189,2012-11-12,4,1,11,6,1,1,0,1,0.38,0.3939,0.87,0.1045
16190,2012-11-12,4,1,11,7,1,1,0,1,0.4,0.4091,0.87,0.0
16191,2012-11-12,4,1,11,8,1,1,0,1,0.42,0.4242,0.82,0.1642
16192,2012-11-12,4,1,11,9,1,1,0,1,0.44,0.4394,0.88,0.1045
16193,2012-11-12,4,1,11,10,1,1,0,1,0.48,0.4697,0.77,0.1642
16194,2012-11-12,4,1,11,11,1,1,0,1,0.52,0.5,0.72,0.1642
16195,2012-11-12,4,1,11,12,1,1,0,1,0.56,0.5303,0.64,0.2239
16196,2012-11-12,4,1,11,13,1,1,0,1,0.6,0.6061,0.6,0.2239
16197,2012-11-12,4,1,11,14,1,1,0,1,0.58,0.5455,0.6,0.2836
16198,2012-11-12,4,1,11,15,1,1,0,1,0.56,0.5303,0.64,0.2537
16199,2012-11-12,4,1,11,16,1,1,0,1,0.56,0.5303,0.64,0.1642
16200,2012-11-12,4,1,11,17,1,1,0,1,0.56,0.5303,0.64,0.2836
16201,2012-11-12,4,1,11,18,1,1,0,1,0.52,0.5,0.72,0.1343
16202,2012-11-12,4,1,11,19,1,1,0,1,0.54,0.5152,0.73,0.2836
16203,2012-11-12,4,1,11,20,1,1,0,2,0.52,0.5,0.77,0.2836
16204,2012-11-12,4,1,11,21,1,1,0,3,0.54,0.5152,0.73,0.2239
16205,2012-11-12,4,1,11,22,1,1,0,1,0.52,0.5,0.77,0.2537
16206,2012-11-12,4,1,11,23,1,1,0,2,0.54,0.5152,0.77,0.2239
16207,2012-11-13,4,1,11,0,0,2,1,2,0.52,0.5,0.83,0.2836
16208,2012-11-13,4,1,11,1,0,2,1,3,0.44,0.4394,0.88,0.6418
16209,2012-11-13,4,1,11,2,0,2,1,3,0.36,0.3182,0.87,0.4478
16210,2012-11-13,4,1,11,3,0,2,1,3,0.36,0.3333,0.87,0.3582
16211,2012-11-13,4,1,11,4,0,2,1,2,0.36,0.3333,0.81,0.3881
16212,2012-11-13,4,1,11,5,0,2,1,2,0.34,0.3182,0.87,0.2836
16213,2012-11-13,4,1,11,6,0,2,1,3,0.32,0.2879,0.81,0.4627
16214,2012-11-13,4,1,11,7,0,2,1,3,0.32,0.303,0.87,0.2537
16215,2012-11-13,4,1,11,8,0,2,1,3,0.32,0.303,0.87,0.2537
16216,2012-11-13,4,1,11,9,0,2,1,3,0.32,0.303,0.81,0.3284
16217,2012-11-13,4,1,11,10,0,2,1,3,0.3,0.2727,0.75,0.3881
16218,2012-11-13,4,1,11,11,0,2,1,1,0.32,0.303,0.7,0.2537
16219,2012-11-13,4,1,11,12,0,2,1,1,0.34,0.3182,0.61,0.2836
16220,2012-11-13,4,1,11,13,0,2,1,1,0.34,0.3182,0.53,0.2537
16221,2012-11-13,4,1,11,14,0,2,1,1,0.38,0.3939,0.46,0.3881
16222,2012-11-13,4,1,11,15,0,2,1,1,0.4,0.4091,0.4,0.2985
16223,2012-11-13,4,1,11,16,0,2,1,1,0.38,0.3939,0.4,0.2985
16224,2012-11-13,4,1,11,17,0,2,1,1,0.34,0.303,0.49,0.3582
16225,2012-11-13,4,1,11,18,0,2,1,1,0.34,0.3182,0.49,0.2836
16226,2012-11-13,4,1,11,19,0,2,1,1,0.32,0.2879,0.49,0.3582
16227,2012-11-13,4,1,11,20,0,2,1,1,0.3,0.2727,0.49,0.3582
16228,2012-11-13,4,1,11,21,0,2,1,1,0.3,0.2727,0.49,0.3582
16229,2012-11-13,4,1,11,22,0,2,1,1,0.26,0.2273,0.56,0.3284
16230,2012-11-13,4,1,11,23,0,2,1,1,0.26,0.2273,0.56,0.2985
16231,2012-11-14,4,1,11,0,0,3,1,1,0.26,0.2424,0.56,0.2836
16232,2012-11-14,4,1,11,1,0,3,1,1,0.24,0.2121,0.6,0.2985
16233,2012-11-14,4,1,11,2,0,3,1,1,0.24,0.2121,0.6,0.2985
16234,2012-11-14,4,1,11,3,0,3,1,1,0.24,0.2273,0.65,0.2239
16235,2012-11-14,4,1,11,4,0,3,1,1,0.22,0.2273,0.69,0.194
16236,2012-11-14,4,1,11,5,0,3,1,1,0.22,0.2273,0.69,0.194
16237,2012-11-14,4,1,11,6,0,3,1,1,0.24,0.2273,0.65,0.194
16238,2012-11-14,4,1,11,7,0,3,1,1,0.24,0.2121,0.65,0.2836
16239,2012-11-14,4,1,11,8,0,3,1,1,0.28,0.2576,0.56,0.2985
16240,2012-11-14,4,1,11,9,0,3,1,1,0.3,0.2727,0.52,0.3881
16241,2012-11-14,4,1,11,10,0,3,1,1,0.32,0.2879,0.45,0.3582
16242,2012-11-14,4,1,11,11,0,3,1,1,0.32,0.303,0.49,0.2537
16243,2012-11-14,4,1,11,12,0,3,1,1,0.34,0.3333,0.46,0.0
16244,2012-11-14,4,1,11,13,0,3,1,1,0.36,0.3333,0.43,0.2537
16245,2012-11-14,4,1,11,14,0,3,1,1,0.36,0.3485,0.43,0.1343
16246,2012-11-14,4,1,11,15,0,3,1,1,0.36,0.3333,0.43,0.2836
16247,2012-11-14,4,1,11,16,0,3,1,1,0.34,0.3485,0.46,0.1045
16248,2012-11-14,4,1,11,17,0,3,1,1,0.32,0.3182,0.49,0.194
16249,2012-11-14,4,1,11,18,0,3,1,1,0.32,0.3182,0.53,0.1642
16250,2012-11-14,4,1,11,19,0,3,1,1,0.3,0.303,0.52,0.1642
16251,2012-11-14,4,1,11,20,0,3,1,1,0.3,0.3182,0.52,0.0896
16252,2012-11-14,4,1,11,21,0,3,1,1,0.3,0.3333,0.56,0.0
16253,2012-11-14,4,1,11,22,0,3,1,1,0.28,0.3182,0.61,0.0
16254,2012-11-14,4,1,11,23,0,3,1,1,0.24,0.2424,0.7,0.1343
16255,2012-11-15,4,1,11,0,0,4,1,2,0.26,0.303,0.65,0.0
16256,2012-11-15,4,1,11,1,0,4,1,2,0.26,0.2727,0.65,0.1045
16257,2012-11-15,4,1,11,2,0,4,1,2,0.26,0.2576,0.7,0.1642
16258,2012-11-15,4,1,11,3,0,4,1,2,0.26,0.2879,0.7,0.0896
16259,2012-11-15,4,1,11,4,0,4,1,2,0.28,0.2879,0.65,0.1343
16260,2012-11-15,4,1,11,5,0,4,1,2,0.3,0.2879,0.61,0.2239
16261,2012-11-15,4,1,11,6,0,4,1,2,0.3,0.2879,0.65,0.2537
16262,2012-11-15,4,1,11,7,0,4,1,2,0.3,0.2879,0.65,0.194
16263,2012-11-15,4,1,11,8,0,4,1,2,0.3,0.2879,0.61,0.2239
16264,2012-11-15,4,1,11,9,0,4,1,2,0.32,0.3182,0.61,0.194
16265,2012-11-15,4,1,11,10,0,4,1,2,0.32,0.3333,0.66,0.1343
16266,2012-11-15,4,1,11,11,0,4,1,2,0.34,0.3333,0.61,0.1343
16267,2012-11-15,4,1,11,12,0,4,1,2,0.36,0.3636,0.62,0.1045
16268,2012-11-15,4,1,11,13,0,4,1,2,0.38,0.3939,0.54,0.1045
16269,2012-11-15,4,1,11,14,0,4,1,2,0.38,0.3939,0.54,0.1642
16270,2012-11-15,4,1,11,15,0,4,1,2,0.38,0.3939,0.58,0.1642
16271,2012-11-15,4,1,11,16,0,4,1,2,0.36,0.3485,0.57,0.194
16272,2012-11-15,4,1,11,17,0,4,1,2,0.36,0.3485,0.57,0.2239
16273,2012-11-15,4,1,11,18,0,4,1,2,0.36,0.3485,0.57,0.194
16274,2012-11-15,4,1,11,19,0,4,1,2,0.34,0.3333,0.61,0.1343
16275,2012-11-15,4,1,11,20,0,4,1,1,0.34,0.3485,0.61,0.1045
16276,2012-11-15,4,1,11,21,0,4,1,2,0.32,0.3333,0.66,0.1045
16277,2012-11-15,4,1,11,22,0,4,1,2,0.32,0.3182,0.66,0.1642
16278,2012-11-15,4,1,11,23,0,4,1,2,0.32,0.3182,0.61,0.1642
16279,2012-11-16,4,1,11,0,0,5,1,2,0.32,0.3333,0.66,0.1045
16280,2012-11-16,4,1,11,1,0,5,1,2,0.3,0.3182,0.65,0.0896
16281,2012-11-16,4,1,11,2,0,5,1,2,0.3,0.303,0.7,0.1642
16282,2012-11-16,4,1,11,3,0,5,1,2,0.3,0.303,0.65,0.1343
16283,2012-11-16,4,1,11,4,0,5,1,2,0.3,0.3182,0.65,0.1045
16284,2012-11-16,4,1,11,5,0,5,1,2,0.3,0.3182,0.65,0.0896
16285,2012-11-16,4,1,11,6,0,5,1,2,0.3,0.3182,0.61,0.0896
16286,2012-11-16,4,1,11,7,0,5,1,2,0.3,0.303,0.61,0.1642
16287,2012-11-16,4,1,11,8,0,5,1,2,0.32,0.3333,0.57,0.1343
16288,2012-11-16,4,1,11,9,0,5,1,1,0.34,0.3485,0.53,0.1045
16289,2012-11-16,4,1,11,10,0,5,1,1,0.34,0.3333,0.53,0.194
16290,2012-11-16,4,1,11,11,0,5,1,1,0.38,0.3939,0.43,0.2239
16291,2012-11-16,4,1,11,12,0,5,1,1,0.4,0.4091,0.43,0.2836
16292,2012-11-16,4,1,11,13,0,5,1,1,0.42,0.4242,0.38,0.194
16293,2012-11-16,4,1,11,14,0,5,1,1,0.42,0.4242,0.35,0.1045
16294,2012-11-16,4,1,11,15,0,5,1,1,0.42,0.4242,0.38,0.1343
16295,2012-11-16,4,1,11,16,0,5,1,1,0.42,0.4242,0.35,0.2836
16296,2012-11-16,4,1,11,17,0,5,1,1,0.36,0.3485,0.46,0.194
16297,2012-11-16,4,1,11,18,0,5,1,1,0.34,0.3333,0.53,0.1642
16298,2012-11-16,4,1,11,19,0,5,1,1,0.36,0.3485,0.46,0.2239
16299,2012-11-16,4,1,11,20,0,5,1,1,0.36,0.3333,0.46,0.2537
16300,2012-11-16,4,1,11,21,0,5,1,1,0.34,0.3333,0.49,0.194
16301,2012-11-16,4,1,11,22,0,5,1,1,0.32,0.303,0.53,0.2537
16302,2012-11-16,4,1,11,23,0,5,1,1,0.32,0.303,0.53,0.2239
16303,2012-11-17,4,1,11,0,0,6,0,1,0.3,0.303,0.52,0.1642
16304,2012-11-17,4,1,11,1,0,6,0,1,0.26,0.2576,0.6,0.194
16305,2012-11-17,4,1,11,2,0,6,0,1,0.26,0.2576,0.65,0.194
16306,2012-11-17,4,1,11,3,0,6,0,1,0.26,0.2576,0.65,0.194
16307,2012-11-17,4,1,11,4,0,6,0,1,0.24,0.2273,0.7,0.194
16308,2012-11-17,4,1,11,5,0,6,0,1,0.24,0.2424,0.7,0.1642
16309,2012-11-17,4,1,11,6,0,6,0,1,0.24,0.2273,0.7,0.2239
16310,2012-11-17,4,1,11,7,0,6,0,1,0.24,0.2273,0.7,0.194
16311,2012-11-17,4,1,11,8,0,6,0,1,0.26,0.2576,0.65,0.2239
16312,2012-11-17,4,1,11,9,0,6,0,1,0.34,0.3182,0.49,0.2239
16313,2012-11-17,4,1,11,10,0,6,0,1,0.36,0.3333,0.46,0.2537
16314,2012-11-17,4,1,11,11,0,6,0,1,0.38,0.3939,0.43,0.194
16315,2012-11-17,4,1,11,12,0,6,0,1,0.4,0.4091,0.4,0.1642
16316,2012-11-17,4,1,11,13,0,6,0,1,0.42,0.4242,0.38,0.2537
16317,2012-11-17,4,1,11,14,0,6,0,1,0.42,0.4242,0.38,0.194
16318,2012-11-17,4,1,11,15,0,6,0,1,0.42,0.4242,0.35,0.2985
16319,2012-11-17,4,1,11,16,0,6,0,1,0.4,0.4091,0.4,0.2239
16320,2012-11-17,4,1,11,17,0,6,0,1,0.38,0.3939,0.4,0.1642
16321,2012-11-17,4,1,11,18,0,6,0,1,0.36,0.3636,0.5,0.1045
16322,2012-11-17,4,1,11,19,0,6,0,1,0.34,0.3485,0.53,0.0896
16323,2012-11-17,4,1,11,20,0,6,0,2,0.34,0.3485,0.66,0.0896
16324,2012-11-17,4,1,11,21,0,6,0,2,0.32,0.3333,0.57,0.1045
16325,2012-11-17,4,1,11,22,0,6,0,2,0.32,0.3333,0.57,0.1045
16326,2012-11-17,4,1,11,23,0,6,0,2,0.3,0.3182,0.7,0.1045
16327,2012-11-18,4,1,11,0,0,0,0,2,0.3,0.303,0.7,0.1642
16328,2012-11-18,4,1,11,1,0,0,0,1,0.3,0.2879,0.7,0.194
16329,2012-11-18,4,1,11,2,0,0,0,1,0.28,0.2879,0.81,0.1045
16330,2012-11-18,4,1,11,3,0,0,0,2,0.3,0.303,0.81,0.1642
16331,2012-11-18,4,1,11,4,0,0,0,2,0.3,0.2879,0.81,0.194
16332,2012-11-18,4,1,11,5,0,0,0,1,0.28,0.2879,0.81,0.1343
16333,2012-11-18,4,1,11,6,0,0,0,1,0.28,0.2727,0.81,0.1642
16334,2012-11-18,4,1,11,7,0,0,0,1,0.28,0.2727,0.81,0.194
16335,2012-11-18,4,1,11,8,0,0,0,1,0.3,0.2879,0.75,0.2537
16336,2012-11-18,4,1,11,9,0,0,0,1,0.32,0.303,0.7,0.2537
16337,2012-11-18,4,1,11,10,0,0,0,1,0.34,0.303,0.66,0.2985
16338,2012-11-18,4,1,11,11,0,0,0,1,0.38,0.3939,0.62,0.2836
16339,2012-11-18,4,1,11,12,0,0,0,1,0.4,0.4091,0.62,0.2836
16340,2012-11-18,4,1,11,13,0,0,0,1,0.4,0.4091,0.62,0.3284
16341,2012-11-18,4,1,11,14,0,0,0,1,0.4,0.4091,0.62,0.2985
16342,2012-11-18,4,1,11,15,0,0,0,1,0.42,0.4242,0.54,0.2836
16343,2012-11-18,4,1,11,16,0,0,0,2,0.4,0.4091,0.62,0.3284
16344,2012-11-18,4,1,11,17,0,0,0,2,0.38,0.3939,0.66,0.2537
16345,2012-11-18,4,1,11,18,0,0,0,1,0.36,0.3485,0.66,0.2239
16346,2012-11-18,4,1,11,19,0,0,0,1,0.36,0.3485,0.66,0.1642
16347,2012-11-18,4,1,11,20,0,0,0,1,0.36,0.3485,0.66,0.1642
16348,2012-11-18,4,1,11,21,0,0,0,1,0.36,0.3333,0.66,0.2537
16349,2012-11-18,4,1,11,22,0,0,0,2,0.36,0.3333,0.66,0.2537
16350,2012-11-18,4,1,11,23,0,0,0,1,0.36,0.3485,0.66,0.2239
16351,2012-11-19,4,1,11,0,0,1,1,1,0.36,0.3485,0.66,0.2239
16352,2012-11-19,4,1,11,1,0,1,1,2,0.36,0.3485,0.66,0.2239
16353,2012-11-19,4,1,11,2,0,1,1,2,0.36,0.3333,0.66,0.2537
16354,2012-11-19,4,1,11,3,0,1,1,2,0.36,0.3485,0.66,0.2239
16355,2012-11-19,4,1,11,4,0,1,1,2,0.36,0.3485,0.66,0.2239
16356,2012-11-19,4,1,11,5,0,1,1,2,0.36,0.3485,0.66,0.2239
16357,2012-11-19,4,1,11,6,0,1,1,2,0.36,0.3333,0.66,0.2537
16358,2012-11-19,4,1,11,7,0,1,1,2,0.36,0.3333,0.66,0.2985
16359,2012-11-19,4,1,11,8,0,1,1,2,0.36,0.3333,0.66,0.2985
16360,2012-11-19,4,1,11,9,0,1,1,2,0.36,0.3333,0.66,0.2537
16361,2012-11-19,4,1,11,10,0,1,1,2,0.36,0.3333,0.66,0.2537
16362,2012-11-19,4,1,11,11,0,1,1,2,0.38,0.3939,0.66,0.2537
16363,2012-11-19,4,1,11,12,0,1,1,2,0.4,0.4091,0.62,0.2836
16364,2012-11-19,4,1,11,13,0,1,1,1,0.44,0.4394,0.54,0.2537
16365,2012-11-19,4,1,11,14,0,1,1,1,0.44,0.4394,0.54,0.2537
16366,2012-11-19,4,1,11,15,0,1,1,1,0.44,0.4394,0.54,0.194
16367,2012-11-19,4,1,11,16,0,1,1,1,0.42,0.4242,0.58,0.2537
16368,2012-11-19,4,1,11,17,0,1,1,2,0.42,0.4242,0.58,0.194
16369,2012-11-19,4,1,11,18,0,1,1,2,0.4,0.4091,0.58,0.2537
16370,2012-11-19,4,1,11,19,0,1,1,2,0.4,0.4091,0.58,0.2836
16371,2012-11-19,4,1,11,20,0,1,1,2,0.38,0.3939,0.62,0.2537
16372,2012-11-19,4,1,11,21,0,1,1,2,0.38,0.3939,0.54,0.2239
16373,2012-11-19,4,1,11,22,0,1,1,1,0.34,0.3485,0.66,0.1045
16374,2012-11-19,4,1,11,23,0,1,1,1,0.34,0.3485,0.66,0.1045
16375,2012-11-20,4,1,11,0,0,2,1,1,0.32,0.3333,0.7,0.1343
16376,2012-11-20,4,1,11,1,0,2,1,1,0.34,0.3485,0.66,0.1045
16377,2012-11-20,4,1,11,2,0,2,1,2,0.32,0.3333,0.76,0.0896
16378,2012-11-20,4,1,11,3,0,2,1,2,0.34,0.3485,0.71,0.1045
16379,2012-11-20,4,1,11,4,0,2,1,2,0.34,0.3333,0.66,0.194
16380,2012-11-20,4,1,11,5,0,2,1,2,0.34,0.3333,0.66,0.1343
16381,2012-11-20,4,1,11,6,0,2,1,2,0.34,0.3333,0.71,0.1642
16382,2012-11-20,4,1,11,7,0,2,1,1,0.32,0.3333,0.76,0.0896
16383,2012-11-20,4,1,11,8,0,2,1,1,0.34,0.3333,0.71,0.1343
16384,2012-11-20,4,1,11,9,0,2,1,2,0.36,0.3788,0.71,0.0
16385,2012-11-20,4,1,11,10,0,2,1,2,0.4,0.4091,0.66,0.0896
16386,2012-11-20,4,1,11,11,0,2,1,2,0.42,0.4242,0.67,0.0896
16387,2012-11-20,4,1,11,12,0,2,1,2,0.42,0.4242,0.67,0.0
16388,2012-11-20,4,1,11,13,0,2,1,2,0.44,0.4394,0.58,0.0
16389,2012-11-20,4,1,11,14,0,2,1,2,0.44,0.4394,0.58,0.1045
16390,2012-11-20,4,1,11,15,0,2,1,2,0.46,0.4545,0.55,0.1045
16391,2012-11-20,4,1,11,16,0,2,1,2,0.42,0.4242,0.62,0.0896
16392,2012-11-20,4,1,11,17,0,2,1,2,0.4,0.4091,0.71,0.1642
16393,2012-11-20,4,1,11,18,0,2,1,2,0.4,0.4091,0.66,0.0896
16394,2012-11-20,4,1,11,19,0,2,1,2,0.4,0.4091,0.71,0.0
16395,2012-11-20,4,1,11,20,0,2,1,2,0.38,0.3939,0.76,0.0
16396,2012-11-20,4,1,11,21,0,2,1,1,0.36,0.3788,0.71,0.0
16397,2012-11-20,4,1,11,22,0,2,1,1,0.36,0.3788,0.71,0.0
16398,2012-11-20,4,1,11,23,0,2,1,1,0.32,0.3333,0.81,0.1045
16399,2012-11-21,4,1,11,0,0,3,1,1,0.34,0.3636,0.81,0.0
16400,2012-11-21,4,1,11,1,0,3,1,1,0.32,0.3333,0.81,0.1045
16401,2012-11-21,4,1,11,2,0,3,1,1,0.28,0.2879,0.87,0.1045
16402,2012-11-21,4,1,11,3,0,3,1,1,0.28,0.2879,0.87,0.1045
16403,2012-11-21,4,1,11,4,0,3,1,1,0.28,0.2879,0.87,0.1045
16404,2012-11-21,4,1,11,5,0,3,1,1,0.28,0.2879,0.87,0.1045
16405,2012-11-21,4,1,11,6,0,3,1,1,0.28,0.303,0.87,0.0896
16406,2012-11-21,4,1,11,7,0,3,1,1,0.26,0.2879,0.87,0.0896
16407,2012-11-21,4,1,11,8,0,3,1,2,0.28,0.303,0.81,0.0896
16408,2012-11-21,4,1,11,9,0,3,1,1,0.32,0.3333,0.76,0.0896
16409,2012-11-21,4,1,11,10,0,3,1,1,0.36,0.3788,0.62,0.0
16410,2012-11-21,4,1,11,11,0,3,1,1,0.4,0.4091,0.5,0.194
16411,2012-11-21,4,1,11,12,0,3,1,1,0.44,0.4394,0.41,0.194
16412,2012-11-21,4,1,11,13,0,3,1,1,0.44,0.4394,0.35,0.2239
16413,2012-11-21,4,1,11,14,0,3,1,1,0.46,0.4545,0.33,0.194
16414,2012-11-21,4,1,11,15,0,3,1,1,0.46,0.4545,0.36,0.0896
16415,2012-11-21,4,1,11,16,0,3,1,1,0.44,0.4394,0.33,0.1343
16416,2012-11-21,4,1,11,17,0,3,1,1,0.4,0.4091,0.4,0.1642
16417,2012-11-21,4,1,11,18,0,3,1,1,0.42,0.4242,0.38,0.1045
16418,2012-11-21,4,1,11,19,0,3,1,1,0.38,0.3939,0.43,0.194
16419,2012-11-21,4,1,11,20,0,3,1,1,0.34,0.3485,0.61,0.1045
16420,2012-11-21,4,1,11,21,0,3,1,1,0.36,0.3788,0.5,0.0
16421,2012-11-21,4,1,11,22,0,3,1,1,0.34,0.3636,0.49,0.0
16422,2012-11-21,4,1,11,23,0,3,1,1,0.32,0.3485,0.61,0.0
16423,2012-11-22,4,1,11,0,1,4,0,1,0.32,0.3333,0.66,0.0896
16424,2012-11-22,4,1,11,1,1,4,0,1,0.28,0.303,0.65,0.0896
16425,2012-11-22,4,1,11,2,1,4,0,1,0.24,0.2576,0.75,0.0896
16426,2012-11-22,4,1,11,3,1,4,0,1,0.24,0.2576,0.75,0.1045
16427,2012-11-22,4,1,11,4,1,4,0,1,0.22,0.2273,0.8,0.1343
16428,2012-11-22,4,1,11,5,1,4,0,1,0.24,0.2576,0.75,0.1045
16429,2012-11-22,4,1,11,6,1,4,0,1,0.26,0.2727,0.7,0.1045
16430,2012-11-22,4,1,11,7,1,4,0,1,0.22,0.2273,0.75,0.1343
16431,2012-11-22,4,1,11,8,1,4,0,1,0.24,0.2424,0.75,0.1343
16432,2012-11-22,4,1,11,9,1,4,0,1,0.3,0.3333,0.65,0.0
16433,2012-11-22,4,1,11,10,1,4,0,1,0.36,0.3636,0.57,0.1045
16434,2012-11-22,4,1,11,11,1,4,0,1,0.42,0.4242,0.41,0.0896
16435,2012-11-22,4,1,11,12,1,4,0,1,0.44,0.4394,0.35,0.0
16436,2012-11-22,4,1,11,13,1,4,0,1,0.46,0.4545,0.31,0.0
16437,2012-11-22,4,1,11,14,1,4,0,1,0.48,0.4697,0.29,0.0
16438,2012-11-22,4,1,11,15,1,4,0,1,0.48,0.4697,0.29,0.0
16439,2012-11-22,4,1,11,16,1,4,0,1,0.46,0.4545,0.33,0.0
16440,2012-11-22,4,1,11,17,1,4,0,1,0.44,0.4394,0.35,0.0
16441,2012-11-22,4,1,11,18,1,4,0,1,0.4,0.4091,0.43,0.0
16442,2012-11-22,4,1,11,19,1,4,0,1,0.36,0.3788,0.76,0.0
16443,2012-11-22,4,1,11,20,1,4,0,1,0.34,0.3636,0.71,0.0
16444,2012-11-22,4,1,11,21,1,4,0,1,0.34,0.3485,0.61,0.0896
16445,2012-11-22,4,1,11,22,1,4,0,1,0.32,0.3485,0.61,0.0
16446,2012-11-22,4,1,11,23,1,4,0,1,0.3,0.3333,0.7,0.0
16447,2012-11-23,4,1,11,0,0,5,1,1,0.28,0.3182,0.65,0.0
16448,2012-11-23,4,1,11,1,0,5,1,1,0.28,0.303,0.81,0.0896
